State,StCodeAP,StCodeInd,District,DstCodeAP,DstCodeInd,Mandal,MndCodeAP,MndCodeInd,Village,VillCodeAP,VillCodeIn,Shape_Area
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Boorlapalle,016,596118,25.54886046860
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Pallavolu,006,596069,8.49580171132
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,T.Sandrapalle,008,596067,4.41173378190
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Maddiledu,044,595851,1.75520711881
Andhra Pradesh,28,28,Annamayya,24,753,Kurabalakota,22,05389,Matlivaripalle,003,596097,35.62315767310
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Appalayagunta,049,595855,1.62762650759
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Chellamambapuram,001,595923,3.47676865901
Andhra Pradesh,28,28,Annamayya,24,753,Gurramkonda,23,05370,Tharigondarajupalle,016,595657,5.03514896134
Andhra Pradesh,28,28,Chittoor,25,554,Rompicherla,01,05373,Motumallela,003,595697,22.60567024620
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,Thummanamgutta,007,596128,7.97393768670
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Cherlopalle Vyavasayapu Khandriga,054,595862,2.41376697707
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Kothapalem,004,595922,4.64819798398
Andhra Pradesh,28,28,Annamayya,24,753,Gurramkonda,23,05370,Ramapuram,015,595656,9.38271405679
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Katur,013,595927,11.06529340890
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Parlapalle,003,595925,3.85997045270
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Cherlapalle,050,595863,1.56836726833
Andhra Pradesh,28,28,Annamayya,24,753,Gurramkonda,23,05370,Setlivaripalle,013,595654,10.83181571690
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Marrimakulachenu Khandriga,056,595865,2.08717088129
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Chukkalanidigallu,052,595856,1.78520157800
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Budidavedu,005,596080,8.76974079205
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Nagarimadugu,004,596079,11.76092951730
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,T.Sakirevupalle,006,596081,9.74548978720
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Peddapalavedu,010,595920,8.84376631116
Andhra Pradesh,28,28,Tirupati,26,752,Yerravaripalem,20,05374,Kamalayyavaripalle,009,595711,11.81991438580
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Kapugunneri,055,595864,2.31465520806
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Ammapalem,051,595857,5.75985694299
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Chindepalle,011,595784,10.07441510450
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Nachaneri,009,595782,1.91246757534
Andhra Pradesh,28,28,Tirupati,26,752,Yerravaripalem,20,05374,Yerravaripalem,008,595710,19.41016326850
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Thummarakunta,011,596113,38.66941439990
Andhra Pradesh,28,28,Annamayya,24,753,Gurramkonda,23,05370,Marripadu,017,595658,12.68585331680
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Medikurthi,005,596071,14.72019196040
Andhra Pradesh,28,28,Chittoor,25,554,Rompicherla,01,05373,Peddamallela,002,595698,33.15410440340
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Thimmabhupalapuram,002,595924,0.71279744100
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Munellapalle,007,596068,7.26741343080
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Rachagunneri,057,595866,1.83878489860
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Kavalipalle,006,596054,4.51936095702
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Nagampalle,010,595783,3.16317156998
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Velagapalle,003,596078,3.61665922353
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Vijayagopalapuram,011,595921,1.24771849917
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Kotabylu,001,596039,4.62083760104
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Marrikuntapalle,009,596072,22.18448266840
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Pallamala,012,595926,4.10917153804
Andhra Pradesh,28,28,Tirupati,26,752,Thottambedu,13,05379,Sivanadhapalem,036,595909,15.02004383150
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Jandla,003,596051,8.75644157069
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Challapalem,058,595867,9.01878375507
Andhra Pradesh,28,28,Tirupati,26,752,Thottambedu,13,05379,Dongalamudur,037,595910,3.79044192546
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Maddelacheruvu,007,596055,4.86976830821
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Devarakonda,006,596046,8.16007188609
Andhra Pradesh,28,28,Annamayya,24,753,Gurramkonda,23,05370,Tharigonda,014,595655,18.66771738860
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Eguvaveedhi,053,595861,1.25352695634
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Thangellapuram,014,595928,2.06374556201
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Vedam,064,595871,8.04397104635
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Avuvaripalle,005,596053,1.00312643312
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Mudupulavemula,004,596052,18.43596170980
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Pullareddi Khandriga,063,595858,0.52196663085
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Kanamanambedu,015,595929,9.84985929818
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Chittecherla,005,596045,25.07277794980
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,T.Sadum,012,596114,20.43572406270
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,Gummasamudram,001,596125,12.45206518250
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Merlapaka,012,595785,4.26894047294
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Thondamanadu,062,595859,1.17654324412
Andhra Pradesh,28,28,Tirupati,26,752,Thottambedu,13,05379,Chittathur,038,595911,6.87975718424
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Tirumala (Ct),NA,596010,26.96830316020
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Pathegada,010,596073,12.50429889560
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Diguvaveedhi,061,595860,0.86228309815
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,Kotavooru,009,596130,11.13926219980
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,B.Kothakota,002,596122,40.93022872410
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Ramalinga Puram,065,595870,3.48036536207
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Sathambedu,005,595942,5.47116405214
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Karakambadi (Rural),003,595752,18.74038099090
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,Bayyappagaripalle,006,596127,19.07510011290
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Manchuru,007,596083,14.77236050960
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Bokkasam Palem,059,595868,1.47683161054
Andhra Pradesh,28,28,Tirupati,26,752,Thottambedu,13,05379,Srikrishnapuram,039,595912,2.63433951582
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Santhavellore,003,595940,9.50178097060
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Chattevaripalem,004,596044,15.42743267320
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Subbanaidu -Khandriga,060,595869,6.00310990506
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Yerpedu,013,595786,1.40801764831
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Gajulapellore,016,595932,10.89964091300
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Chinnagotti Gallu,003,596041,17.85947742110
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,Gattu,005,596126,31.07317021440
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Rangannagari Gadda,002,596040,6.36766792151
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Gnanamamba Puram  @   P.Khandriga,001,595969,13.69534967640
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Mannasamudram,021,595794,9.99367789504
Andhra Pradesh,28,28,Tirupati,26,752,Thottambedu,13,05379,Bonupalle,041,595914,4.53257346544
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Krishnapuram,004,595745,5.87045727972
Andhra Pradesh,28,28,Annamayya,24,753,Kurabalakota,22,05389,Kurabalakota,004,596099,41.90335114800
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Kuvvakolli,004,595941,6.97293196988
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Vepulabylu,008,596056,15.73096571730
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Ananthapuram,013,596115,1.08729788213
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Gudarevupalle,010,596058,11.44081177400
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Chinnaponguppalle,014,596116,1.33643233334
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Sahasralingeswara Puram,066,595872,3.08427490681
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Kovanur,002,595970,7.02222549062
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Neerpakota,017,595930,7.22638882590
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Thatiguntapalle,008,596082,21.32354045690
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Peddanjimedu,016,595789,3.23389949766
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Seetharampet,014,595787,1.09655657393
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Venkatapuram,015,595788,0.76201825059
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Kobaka,020,595793,6.86968406150
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Ayyavaripalle,002,596084,4.99942000009
Andhra Pradesh,28,28,Chittoor,25,554,Rompicherla,01,05373,Rompicherla,004,595699,17.56153425610
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Jarravaripalle,001,596085,10.24020884180
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Bodumalluvaripalle,009,596057,7.78412118272
Andhra Pradesh,28,28,Tirupati,26,752,Thottambedu,13,05379,Kanchanapalle,040,595913,5.22815999043
Andhra Pradesh,28,28,Tirupati,26,752,Srikalahasti,15,05378,Ramapuram,067,595873,9.93562772485
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Amallabandakota,015,596117,1.36182124343
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Mallela,017,596119,17.73192760070
Andhra Pradesh,28,28,Annamayya,24,753,Madanapalle,29,05392,Chinnathippasamudram,001,596139,16.20273987160
Andhra Pradesh,28,28,Chittoor,25,554,Sodam,03,05394,Vootupalle,001,596160,21.30558318680
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Doddipalle,012,596060,24.22804462680
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Pathaveerapuram,018,595791,3.18382795255
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Ayyavaripalem,001,595939,7.38276702456
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Srinivasaudasipuram,005,595746,2.22948650656
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Vayalpad,014,596086,24.07301299630
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Kanchanaputtur,019,595933,7.37401572824
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Chinthalavaripalle,012,596090,10.01302954720
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Musalipedu,022,595796,5.79887959236
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Chintaparthi,010,596093,26.61103905140
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Chinnajimedu,019,595792,0.53022338343
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Isukathageli,017,595790,0.92324491020
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Pileru,011,596063,6.08761594196
Andhra Pradesh,28,28,Chittoor,25,554,Rompicherla,01,05373,Bommaiahgari Palle,007,595702,17.45353722720
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Korlakunta,011,596074,7.72900374673
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Kalikiri,012,596077,10.50880446330
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Kukkambakam,018,595931,1.50961939394
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Anjuru,006,595973,8.21821595621
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Madhavamala,025,595801,6.02588476708
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Ambur,002,595945,9.80045089841
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Gudalavaripalem,007,595944,2.86549473489
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Dharmapuram Khandriga,006,595747,2.12279356253
Andhra Pradesh,28,28,Chittoor,25,554,Rompicherla,01,05373,Bandakindapalle,005,595700,5.82574122907
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Venkatapuram,012,595753,1.91017911627
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Vedullacheruvu,009,595750,4.14347356137
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,West Warathur,020,595934,6.77780935791
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Jammallapalle,011,596092,1.23360623682
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,R. Mallavaram,007,595748,5.88108265874
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Vittalam,013,596087,4.63608754583
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Guntipedu,005,595972,4.13641974213
Andhra Pradesh,28,28,Chittoor,25,554,Rompicherla,01,05373,Peddagottigallu,006,595701,7.87938398508
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Chennayyagunta,005,596009,3.34286716475
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Modugulapalem,023,595795,3.66752863040
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Angeri Cheruvu,004,595971,1.56467419926
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Gandaboyanapalle,009,596094,15.63087766660
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Mangalam,004,596013,2.81882270706
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Tirupathi,001,596011,12.93235638040
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Bhakarapet,007,596047,7.60675481580
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Yerraguntlapalle,015,596059,8.88239708732
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Arugorla Khandriga,024,NA,4.41281971014
Andhra Pradesh,28,28,Annamayya,24,753,Madanapalle,29,05392,Kothavaripalle,003,596138,22.04873736920
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Kalikirireddivari Palle,013,596075,13.73394399050
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Akkarampalle,002,596012,2.42547219021
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Annasamipalle,013,595754,2.41502829172
Andhra Pradesh,28,28,Annamayya,24,753,Kurabalakota,22,05389,Thettu,005,596100,31.68306065220
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Thippireddigaripalle,009,596042,28.95308083940
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Renigunta Agraharam,010,595751,3.30648378592
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Sampathikota,018,596120,11.04596104720
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Thimminaidu Palem,003,NA,6.22249907532
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Konkachennaiahgunta,007,596008,5.03096732202
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Diguvuru,008,596043,5.57819244264
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Kandadu,027,595797,7.29743729685
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,Beerangi,003,596123,23.27513532360
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Thimmasamudram,003,595979,6.60404424071
Andhra Pradesh,28,28,Annamayya,24,753,Madanapalle,29,05392,Kasiraopeta,002,596140,3.39735297587
Andhra Pradesh,28,28,Annamayya,24,753,B.Kothakota,21,05391,Badikayalapalle,004,596124,35.42999692250
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Kalathur,008,595947,6.46493815758
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Erragunta,011,595744,1.87118254056
Andhra Pradesh,28,28,Annamayya,24,753,Kurabalakota,22,05389,Brahmanavoddu Palle,007,596098,1.14108242593
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Urban),18,05383,Settipalle,006,596015,4.25873172996
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Nellatur,015,595954,10.73313368790
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Mahankalideviputtur,026,595798,3.58059398768
Andhra Pradesh,28,28,Annamayya,24,753,Kurabalakota,22,05389,Angallu,006,596101,16.96191633820
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Nagapatla,007,596022,2.89787040838
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Vikruthamala,030,595802,12.23615876870
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Kurukalva,019,595760,5.07671269927
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Nelavoy,021,595935,5.58584065347
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Ragigunta,013,595980,8.52164602968
Andhra Pradesh,28,28,Chittoor,25,554,Pulicherla,02,05395,E.Ramireddigaripalle,001,596173,15.31260424520
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Karepakam,016,595955,12.51406280130
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Thukivakam (Rural),015,595756,8.73457517321
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Kothapalem,017,595758,4.10298525394
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Kumara Venkatapuram,023,595936,1.21666035107
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Chellur,028,595807,17.83567023990
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Maradawada,009,595946,5.25172742223
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Mugalamarri,017,596089,1.96572314988
Andhra Pradesh,28,28,Chittoor,25,554,Sodam,03,05394,Palamanda,003,596162,13.64027515190
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Anagunta,008,NA,0.07347289676
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Kuraparthi,015,596088,7.87910863845
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Regullu,013,596061,26.41619061310
Andhra Pradesh,28,28,Tirupati,26,752,Chinnagottigallu,19,05385,Yeguvuru,010,596048,7.75328418557
Andhra Pradesh,28,28,Annamayya,24,753,Kalikiri,26,05387,Guttapalem,014,596076,19.54301223510
Andhra Pradesh,28,28,Annamayya,24,753,Vayalpad,27,05388,Aramadaka,016,596091,4.77634995344
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Daminedu,015,595729,4.85233764233
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Erramareddipalem,014,595755,1.15365805144
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Venkatapuram  @  G.Khandriga,009,595976,2.61212231465
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Munagalapalem,029,595799,3.29279497157
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,C.L Naidu Palle,010,595948,2.71014448056
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Kadur,014,595952,8.28484857118
Andhra Pradesh,28,28,Annamayya,24,753,Kurabalakota,22,05389,Mutakanavaripalle,008,596102,11.08797039900
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Brahmanapalle,012,595981,7.80459036334
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Kallivettu,022,595937,1.65099672109
Andhra Pradesh,28,28,Chittoor,25,554,Sodam,03,05394,Chintamakulapalle,002,596161,8.06138663155
Andhra Pradesh,28,28,Annamayya,24,753,Madanapalle,29,05392,Pothapolu,004,596141,21.89203755320
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Sesha Puram,004,596019,1.91147373215
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Adaram,008,595975,7.11330345197
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Elamandyam,016,595757,2.23515547703
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Mittapalem,012,596026,5.08376177821
Andhra Pradesh,28,28,Chittoor,25,554,Pulicherla,02,05395,Ayyavandlapalle,002,596174,13.79405768290
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Ramireddi Palle,009,596024,4.04637117682
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Pullaiahgari Palle,005,596020,3.18859851047
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Chinna Rama Puram,003,596018,3.54752133965
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Cherlopalle,001,595738,2.30972789089
Andhra Pradesh,28,28,Annamayya,24,753,Nimmanapalle,28,05393,Agraharam,009,596158,19.62095722830
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Perur,008,595739,4.45598051965
Andhra Pradesh,28,28,Annamayya,24,753,Pileru,25,05386,Agraharam,014,596062,8.59435711470
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Pudipatla,002,595713,4.83633244916
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Avilala,013,595740,4.40296606653
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Perindesam,014,595985,5.75705228967
Andhra Pradesh,28,28,Tirupati,26,752,Buchinaidu  Kandriga,29,05380,Talarivettu,024,595938,2.91791013456
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Jeepalem,021,595762,0.80761572138
Andhra Pradesh,28,28,Chittoor,25,554,Pulicherla,02,05395,Reddivaripalle,003,596180,11.00479447390
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Tiruchanuru,014,595741,6.96213935092
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Kotramangalam,026,595767,2.07512409221
Andhra Pradesh,28,28,Annamayya,24,753,Pedda Thippasamudram,20,05390,Buchipalle,019,596121,8.48998908346
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Thummala Gunta,009,595719,1.55739559061
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Varadaiahpalem,013,595953,5.04821475742
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Kotala,008,596023,3.56802568413
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Kondreddy Khandriga,002,596017,4.27352169506
Andhra Pradesh,28,28,Tirupati,26,752,Yerpedu,16,05377,Gudimallam,034,595806,3.24108813570
Andhra Pradesh,28,28,Tirupati,26,752,Chandragiri,22,05384,Bheemavaram,001,596016,1.50181897377
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Krishnaiah Kalva,020,595761,0.32987888830
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Kalur,003,595715,1.75186018005
Andhra Pradesh,28,28,Tirupati,26,752,Varadaiahpalem,30,05381,Kurinjalam,011,595949,5.32052777440
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Adusupalem,018,595759,0.67690733514
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Gajulamandyam,024,595765,8.55164602695
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Mallam Gunta,011,595727,2.20408684564
Andhra Pradesh,28,28,Tirupati,26,752,Tirupati (Rural),24,05375,Vedantha Puram,012,595728,3.60953278873
Andhra Pradesh,28,28,Tirupati,26,752,Renigunta,17,05376,Thathaiah Kalva,023,595764,0.70957599324
Andhra Pradesh,28,28,Tirupati,26,752,K.V.B.Puram,28,05382,Kandlur,017,595982,3.45094969587
